Term,Course.Number,College,Major,counts
FA18,420,Grainger Engineering,BS:Industrial Engineerng ,4
FA18,420,Grainger Engineering,BS:Mechanical Engineerng ,1
FA18,420,Grainger Engineering,MENG: BS/MENG ECE ,1
FA18,420,Grainger Engineering,MS: Agr & Biol Engr ,2
FA18,420,Grainger Engineering,MS:Civil Engineering ,2
FA18,420,Liberal Arts & Sciences,BALAS: Communication ,1
FA18,420,Liberal Arts & Sciences,BALAS:Economics ,7
FA18,420,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,13
FA18,420,Liberal Arts & Sciences,BALAS:Political Science ,1
FA18,420,Liberal Arts & Sciences,BS:Chemical Engineering ,3
FA18,420,Liberal Arts & Sciences,BS:Chemistry ,2
FA18,420,Liberal Arts & Sciences,BSLAS: Comp Sci & Anth,1
FA18,420,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
FA18,420,Liberal Arts & Sciences,BSLAS:Actuarial Science ,9
FA18,420,Liberal Arts & Sciences,BSLAS:Chemistry ,2
FA18,420,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,49
FA18,420,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,3
FA18,420,Liberal Arts & Sciences,BSLAS:Math: Teaching Optn,1
FA18,420,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
FA18,420,Liberal Arts & Sciences,BSLAS:Math:Operations Res,1
FA18,420,Liberal Arts & Sciences,BSLAS:Mathematics ,3
FA18,420,Liberal Arts & Sciences,BSLAS:Physics ,1
FA18,420,Liberal Arts & Sciences,BSLAS:Psychology ,4
FA18,420,Liberal Arts & Sciences,BSLAS:Statistics ,76
FA18,420,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,29
FA18,420,Liberal Arts & Sciences,MS:Applied Mathematics ,2
FA18,420,Liberal Arts & Sciences,MS:Statistics ,1
FA18,420,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA18,420,Liberal Arts & Sciences,NONE: Mathematics - UIUC,5
FA18,420,Liberal Arts & Sciences,PHD:Microbiology ,1
FA18,420,Liberal Arts & Sciences,PHD:Political Science ,1
FA18,425,Applied Health Sciences,PHD:Kinesiology ,1
FA18,425,Education,PHD:Educatnl Psychology ,1
FA18,425,Gies College of Business,BS:Accountancy ,1
FA18,425,Gies College of Business,BS:Finance ,1
FA18,425,Gies College of Business,NDEG:BUS Nondegree ,1
FA18,425,Grainger Engineering,BS:Computer Science ,1
FA18,425,Grainger Engineering,BS:Electrical Engineerng ,1
FA18,425,Grainger Engineering,BS:Engineering Physics ,2
FA18,425,Grainger Engineering,BS:Industrial Engineerng ,1
FA18,425,Grainger Engineering,BS:Mechanical Engineerng ,1
FA18,425,Grainger Engineering,MS:Civil Engineering ,3
FA18,425,Grainger Engineering,MS:Industrial Engineerng ,3
FA18,425,Grainger Engineering,PHD:Civil Engineering ,2
FA18,425,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,11
FA18,425,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
FA18,425,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,57
FA18,425,Liberal Arts & Sciences,BSLAS:Mathematics ,1
FA18,425,Liberal Arts & Sciences,BSLAS:Statistics ,73
FA18,425,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,2
FA18,425,Liberal Arts & Sciences,MS: Statistics: Analytics,25
FA18,425,Liberal Arts & Sciences,MS:Economics:Policy Econ ,1
FA18,425,Liberal Arts & Sciences,MS:Statistics ,25
FA18,425,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA18,425,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA18,425,Liberal Arts & Sciences,PHD:Mathematics ,1
FA18,425,Liberal Arts & Sciences,PHD:Psychology ,2
FA18,425,Liberal Arts & Sciences,PHD:Statistics ,12
FA18,425,School of Information Sciences,MS:Information Management,1
FA18,428,Gies College of Business,BS:Finance ,1
FA18,428,Gies College of Business,NDEG:BUS Nondegree ,1
FA18,428,Grainger Engineering,BS:Computer Engineering ,1
FA18,428,Grainger Engineering,BS:Computer Science ,1
FA18,428,Grainger Engineering,BS:Engineering Physics ,1
FA18,428,Grainger Engineering,MS:Industrial Engineerng ,1
FA18,428,Grainger Engineering,PHD:Materials Sci & Engr ,1
FA18,428,Liberal Arts & Sciences,BALAS:Economics ,1
FA18,428,Liberal Arts & Sciences,BS:Chemistry ,1
FA18,428,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
FA18,428,Liberal Arts & Sciences,BSLAS:Actuarial Science ,2
FA18,428,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,17
FA18,428,Liberal Arts & Sciences,BSLAS:Statistics ,24
FA18,428,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,37
FA18,428,Liberal Arts & Sciences,MS: Statistics: Analytics,7
FA18,428,Liberal Arts & Sciences,MS:Geog:Geog Info Sci PSM,1
FA18,428,Liberal Arts & Sciences,MS:Statistics ,13
FA18,428,Liberal Arts & Sciences,MS:Statistics -- Applied ,1
FA18,428,Liberal Arts & Sciences,PHD:Geology ,1
FA18,428,Liberal Arts & Sciences,PHD:Mathematics ,1
FA18,429,"Agr, Consumer, & Env Sciences",PHD: Agr & Applied Econ - UIUC,2
FA18,429,Gies College of Business,MS: Finance Cost Rec - UIUC,1
FA18,429,Gies College of Business,NDEG:BUS Nondegree ,4
FA18,429,Gies College of Business,PHD:Business Administrtn ,2
FA18,429,Grainger Engineering,BS:Computer Engineering ,1
FA18,429,Grainger Engineering,BS:Computer Science ,2
FA18,429,Grainger Engineering,BS:Engineering Physics ,1
FA18,429,Grainger Engineering,MCS:Computer Science ,1
FA18,429,Grainger Engineering,MS:Computer Science ,1
FA18,429,Grainger Engineering,PHD: Agr & Biol Engr ,1
FA18,429,Grainger Engineering,"PHD: Nucl, Plasma,Rad Eng",1
FA18,429,Grainger Engineering,PHD:Civil Engineering ,1
FA18,429,Grainger Engineering,PHD:Industrial Enginerng ,1
FA18,429,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA18,429,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,11
FA18,429,Liberal Arts & Sciences,BSLAS:Statistics ,9
FA18,429,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,2
FA18,429,Liberal Arts & Sciences,MS: Statistics: Analytics,4
FA18,429,Liberal Arts & Sciences,MS:Statistics ,8
FA18,429,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA18,429,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
FA18,429,Liberal Arts & Sciences,PHD:Psychology ,1
FA18,429,Liberal Arts & Sciences,PHD:Statistics ,1
FA18,430,Grainger Engineering,BS:Computer Engineering ,2
FA18,430,Grainger Engineering,BS:Computer Science ,1
FA18,430,Grainger Engineering,BS:Electrical Engineerng ,1
FA18,430,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA18,430,Liberal Arts & Sciences,BS:Chemistry ,1
FA18,430,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
FA18,430,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,10
FA18,430,Liberal Arts & Sciences,BSLAS:Statistics ,6
FA18,430,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,8
FA18,430,Liberal Arts & Sciences,MS: Statistics: Analytics,9
FA18,430,Liberal Arts & Sciences,MS:Statistics ,7
FA18,432,Education,PHD:Educatnl Psychology ,4
FA18,432,Gies College of Business,BS:Accountancy ,1
FA18,432,Grainger Engineering,BS:Computer Science ,3
FA18,432,Grainger Engineering,BS:Engineering Physics ,3
FA18,432,Grainger Engineering,PHD:Electr & Computer Eng,1
FA18,432,Grainger Engineering,PHD:Mechanical Enginerng ,1
FA18,432,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,8
FA18,432,Liberal Arts & Sciences,BALAS:Political Science ,1
FA18,432,Liberal Arts & Sciences,BSLAS:Actuarial Science ,2
FA18,432,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,38
FA18,432,Liberal Arts & Sciences,BSLAS:Statistics ,44
FA18,432,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,4
FA18,432,Liberal Arts & Sciences,MS: Statistics: Analytics,15
FA18,432,Liberal Arts & Sciences,MS:Statistics ,12
FA18,432,Liberal Arts & Sciences,PHD:Chemistry ,2
FA18,432,Liberal Arts & Sciences,PHD:Political Science ,1
FA18,432,Liberal Arts & Sciences,PHD:Psychology ,1
FA18,433,"Agr, Consumer, & Env Sciences",PHD: Agr & Applied Econ - UIUC,1
FA18,433,Grainger Engineering,BS:Computer Science ,1
FA18,433,Grainger Engineering,PHD: Agr & Biol Engr ,1
FA18,433,Liberal Arts & Sciences,BS:Chemical Engineering ,1
FA18,433,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,2
FA18,433,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
FA18,433,Liberal Arts & Sciences,PHD:Statistics ,2
FA18,434,Gies College of Business,PHD:Business Administrtn ,2
FA18,434,Grainger Engineering,BS:Computer Science ,1
FA18,434,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA18,434,Liberal Arts & Sciences,BALAS:Political Science ,1
FA18,434,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,8
FA18,434,Liberal Arts & Sciences,BSLAS:Statistics ,12
FA18,434,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA18,434,Liberal Arts & Sciences,MS:Statistics ,7
FA18,434,Liberal Arts & Sciences,MS:Statistics -- Applied ,1
FA18,440,"Agr, Consumer, & Env Sciences",PHD:Crop Sciences ,1
FA18,440,Gies College of Business,BS:Accountancy ,3
FA18,440,Gies College of Business,MS: Finance Cost Rec - UIUC,1
FA18,440,Gies College of Business,NDEG:BUS Nondegree ,1
FA18,440,Grainger Engineering,BS:Computer Engineering ,1
FA18,440,Grainger Engineering,BS:Mechanical Engineerng ,1
FA18,440,Grainger Engineering,MS:Industrial Engineerng ,1
FA18,440,Grainger Engineering,"PHD: Nucl, Plasma,Rad Eng",1
FA18,440,Liberal Arts & Sciences,BALAS:Economics ,1
FA18,440,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,7
FA18,440,Liberal Arts & Sciences,BS:Physics ,1
FA18,440,Liberal Arts & Sciences,BSLAS:Actuarial Science ,1
FA18,440,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,37
FA18,440,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
FA18,440,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
FA18,440,Liberal Arts & Sciences,BSLAS:Statistics ,54
FA18,440,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,2
FA18,440,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,1
FA18,440,Liberal Arts & Sciences,MS: Statistics: Analytics,11
FA18,440,Liberal Arts & Sciences,MS:Economics:Policy Econ ,2
FA18,440,Liberal Arts & Sciences,MS:Statistics ,17
FA18,440,Liberal Arts & Sciences,PHD:Psychology ,1
FA18,440,School of Information Sciences,MS:Information Management,1
FA18,443,Grainger Engineering,BS:Electrical Engineerng ,1
FA18,443,Grainger Engineering,PHD:Theor&Appl Mechanics ,1
FA18,443,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,3
FA18,443,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,13
FA18,443,Liberal Arts & Sciences,BSLAS:Statistics ,15
FA18,443,Liberal Arts & Sciences,MS:Statistics ,2
FA18,448,Gies College of Business,BS:Accountancy ,1
FA18,448,Gies College of Business,PHD:Business Administrtn ,1
FA18,448,Grainger Engineering,BS:Electrical Engineerng ,1
FA18,448,Grainger Engineering,MS: Financial Engineering,2
FA18,448,Grainger Engineering,MS:Env Engr  Civil Engr ,1
FA18,448,Grainger Engineering,MS:Industrial Engineerng ,1
FA18,448,Grainger Engineering,PHD:Civil Engineering ,1
FA18,448,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,4
FA18,448,Liberal Arts & Sciences,BS:Chemical Engineering ,1
FA18,448,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,20
FA18,448,Liberal Arts & Sciences,BSLAS:Statistics ,34
FA18,448,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,2
FA18,448,Liberal Arts & Sciences,MS: Statistics: Analytics,7
FA18,448,Liberal Arts & Sciences,MS:Economics:Policy Econ ,1
FA18,448,Liberal Arts & Sciences,MS:Statistics ,9
FA18,448,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
FA18,448,Liberal Arts & Sciences,PHD:Statistics ,1
FA18,448,School of Information Sciences,MS:Information Management,3
FA19,100,"Agr, Consumer, & Env Sciences",BS: ACE: Finl Planning ,1
FA19,100,"Agr, Consumer, & Env Sciences",BS: ACES Multiple Majors,1
FA19,100,"Agr, Consumer, & Env Sciences",BS: ALEC: Ag Education - UIUC,4
FA19,100,"Agr, Consumer, & Env Sciences",BS: Agricultural Cmcs - UIUC,2
FA19,100,"Agr, Consumer, & Env Sciences",BS: Animal Sciences -- UIUC,62
FA19,100,"Agr, Consumer, & Env Sciences",BS: NRES ,22
FA19,100,"Agr, Consumer, & Env Sciences",BS: Technical Syst Mgt -- UIUC,20
FA19,100,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,3
FA19,100,"Agr, Consumer, & Env Sciences",BS:ACE-Envmntl Econ&Plcy ,1
FA19,100,"Agr, Consumer, & Env Sciences",BS:ALEC:AgCom Advertising,5
FA19,100,"Agr, Consumer, & Env Sciences",BS:ALEC:AgCom Journalism,1
FA19,100,"Agr, Consumer, & Env Sciences",BS:ALEC:Org & Com Ldrshp ,4
FA19,100,"Agr, Consumer, & Env Sciences",BS:CSci-P Biotch&Mol Bio ,2
FA19,100,"Agr, Consumer, & Env Sciences",BS:Crop Sciences - Crops ,2
FA19,100,"Agr, Consumer, & Env Sciences",BS:Crop Sciences - HFS ,1
FA19,100,"Agr, Consumer, & Env Sciences",BS:F Sc&Hum Nutrition-HN ,5
FA19,100,"Agr, Consumer, & Env Sciences",BS:F Sci&Hm Nutr-Diettcs ,10
FA19,100,"Agr, Consumer, & Env Sciences",BS:FSci&Hm Nutr-Hosp Mgt ,1
FA19,100,"Agr, Consumer, & Env Sciences",BS:Fd Sci & Hmn Nutrn-FS ,4
FA19,100,"Agr, Consumer, & Env Sciences",BS:H D & Fam St - Fam St ,5
FA19,100,"Agr, Consumer, & Env Sciences",BS:H D & Fm St-Ch&Ad Dev ,13
FA19,100,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,5
FA19,100,Applied Health Sciences,BS: Interdisc Health Sci ,40
FA19,100,Applied Health Sciences,BS: SPHS: Neuroscience ,2
FA19,100,Applied Health Sciences,BS: SPHS:Audiology ,1
FA19,100,Applied Health Sciences,BS: SPHS:Sp-Lang Path ,6
FA19,100,Applied Health Sciences,BS:CmtyHlth:Health Educ ,6
FA19,100,Applied Health Sciences,BS:CmtyHlth:Hlth Plng&Ad ,13
FA19,100,Applied Health Sciences,BS:CmtyHlth:Rehab Studies,2
FA19,100,Applied Health Sciences,BS:Community Health ,16
FA19,100,Applied Health Sciences,BS:Kinesiology ,54
FA19,100,Applied Health Sciences,"BS:Rec, Sport & Tourism ",2
FA19,100,Applied Health Sciences,"BS:Rec,Sprt,Trsm: Sport - UIUC",6
FA19,100,Applied Health Sciences,BS:Speech & Hearing Sci ,19
FA19,100,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,2
FA19,100,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,1
FA19,100,College of Media,BS: Journalism ,22
FA19,100,College of Media,BS: Media and Cinema St ,10
FA19,100,College of Media,BS:Advertising ,35
FA19,100,College of Media,BS:Comp Sci & Advertising,1
FA19,100,Division of General Studies,NONE: Undeclared ,255
FA19,100,Division of General Studies,NONE:Pre-Engineering ,1
FA19,100,Education,BS: Learning & Ed Studies,4
FA19,100,Education,BS:Early Childhood Educ ,2
FA19,100,Education,BS:Elementary Education ,23
FA19,100,Education,BS:Middle Grades Educ ,15
FA19,100,Education,BS:Special Education ,2
FA19,100,Education,PHD:Special Education ,1
FA19,100,Fine & Applied Arts,BA:Dance ,2
FA19,100,Fine & Applied Arts,BA:Music  ,3
FA19,100,Fine & Applied Arts,BA:Urban Stud & Planning ,1
FA19,100,Fine & Applied Arts,BFA: Art & Art History - UIUC,1
FA19,100,Fine & Applied Arts,BFA:Art Education ,3
FA19,100,Fine & Applied Arts,BFA:Dance ,7
FA19,100,Fine & Applied Arts,BFA:Graphic Design ,13
FA19,100,Fine & Applied Arts,BFA:History of Art ,2
FA19,100,Fine & Applied Arts,BFA:Industrial Design ,11
FA19,100,Fine & Applied Arts,BFA:Painting ,3
FA19,100,Fine & Applied Arts,BFA:Theat:SoundDsgn&Tchnl,1
FA19,100,Fine & Applied Arts,BFA:Theatre: Acting ,3
FA19,100,Fine & Applied Arts,BFA:Theatre:Stage Mngmnt ,1
FA19,100,Fine & Applied Arts,BFA:Theatre:Theatre Stud,2
FA19,100,Fine & Applied Arts,BFASA: Studio Art - UIUC,2
FA19,100,Fine & Applied Arts,BLA:Lndscpe Architecture ,2
FA19,100,Fine & Applied Arts,BMA: Lyric Theatre - UIUC,1
FA19,100,Fine & Applied Arts,BME:Mus Ed:Choral Music,5
FA19,100,Fine & Applied Arts,BME:MusEd:Instrmntl Music,2
FA19,100,Fine & Applied Arts,BMUS: Jazz Performance ,2
FA19,100,Fine & Applied Arts,BMUS:Instrumental ,3
FA19,100,Fine & Applied Arts,BMUS:Music Composition ,1
FA19,100,Fine & Applied Arts,BMUS:Music-Open Studies ,2
FA19,100,Fine & Applied Arts,BMUS:Voice ,2
FA19,100,Fine & Applied Arts,BS: Architectural Studies,4
FA19,100,Fine & Applied Arts,NONE:Art Undeclared ,2
FA19,100,Gies College of Business,BS: Business Multi Majors,5
FA19,100,Gies College of Business,BS: Management ,1
FA19,100,Gies College of Business,BS:Accountancy ,4
FA19,100,Gies College of Business,BS:Finance ,2
FA19,100,Gies College of Business,NDEG:BUS Nondegree ,2
FA19,100,Gies College of Business,NONE:Business Undeclared ,5
FA19,100,Grainger Engineering,BS: Agr & Biol Engr ,1
FA19,100,Grainger Engineering,BS:Bioengineering - UIUC,3
FA19,100,Grainger Engineering,BS:Civil Engineering ,3
FA19,100,Grainger Engineering,BS:Computer Engineering ,2
FA19,100,Grainger Engineering,BS:Computer Science ,4
FA19,100,Grainger Engineering,BS:Electrical Engineerng ,5
FA19,100,Grainger Engineering,BS:Engineering Physics ,1
FA19,100,Grainger Engineering,BS:Industrial Engineerng ,1
FA19,100,Grainger Engineering,BS:Mat Sci Engr:Polymer,1
FA19,100,Grainger Engineering,BS:Materials Sci & Engr ,2
FA19,100,Grainger Engineering,BS:Mechanical Engineerng ,2
FA19,100,Grainger Engineering,BS:Systems Engr & Design ,1
FA19,100,Grainger Engineering,MENG:Elec & Computer Eng,1
FA19,100,Grainger Engineering,NDEG:Engr Nondegree ,1
FA19,100,Liberal Arts & Sciences,BALAS: African Amer St ,3
FA19,100,Liberal Arts & Sciences,BALAS: Asian American St ,1
FA19,100,Liberal Arts & Sciences,BALAS: Communication ,62
FA19,100,Liberal Arts & Sciences,BALAS: Creative Writing - UIUC,9
FA19,100,Liberal Arts & Sciences,BALAS: Gendr & Women's St,1
FA19,100,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,9
FA19,100,Liberal Arts & Sciences,BALAS: Latina/Latino St - UIUC,1
FA19,100,Liberal Arts & Sciences,BALAS:Anthropology ,2
FA19,100,Liberal Arts & Sciences,BALAS:Classics ,1
FA19,100,Liberal Arts & Sciences,BALAS:E Asian Lng & Cult ,4
FA19,100,Liberal Arts & Sciences,BALAS:Economics ,6
FA19,100,Liberal Arts & Sciences,BALAS:English ,16
FA19,100,Liberal Arts & Sciences,BALAS:English:Teaching Op,1
FA19,100,Liberal Arts & Sciences,BALAS:Germanic Studies ,1
FA19,100,Liberal Arts & Sciences,BALAS:History ,15
FA19,100,Liberal Arts & Sciences,BALAS:Italian ,1
FA19,100,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,6
FA19,100,Liberal Arts & Sciences,BALAS:Linguistics ,1
FA19,100,Liberal Arts & Sciences,BALAS:Philosophy ,4
FA19,100,Liberal Arts & Sciences,BALAS:Political Science ,25
FA19,100,Liberal Arts & Sciences,BALAS:Sociology ,10
FA19,100,Liberal Arts & Sciences,BALAS:Spanish ,3
FA19,100,Liberal Arts & Sciences,BS:Biochemistry ,5
FA19,100,Liberal Arts & Sciences,BS:Chem E: Biomlcr Eng ,1
FA19,100,Liberal Arts & Sciences,BS:Chemical Engineering ,5
FA19,100,Liberal Arts & Sciences,BS:Chemistry ,4
FA19,100,Liberal Arts & Sciences,BS:Physics ,1
FA19,100,Liberal Arts & Sciences,BSLAS: ESES Online - UIUC,3
FA19,100,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",15
FA19,100,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
FA19,100,Liberal Arts & Sciences,BSLAS:Actuarial Science ,2
FA19,100,Liberal Arts & Sciences,BSLAS:Astronomy ,1
FA19,100,Liberal Arts & Sciences,BSLAS:Chemistry ,16
FA19,100,Liberal Arts & Sciences,BSLAS:Chemistry:Teach Op,1
FA19,100,Liberal Arts & Sciences,BSLAS:Geology ,1
FA19,100,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,1
FA19,100,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,1
FA19,100,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,2
FA19,100,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,12
FA19,100,Liberal Arts & Sciences,BSLAS:Physics ,1
FA19,100,Liberal Arts & Sciences,BSLAS:Psychology ,11
FA19,100,Liberal Arts & Sciences,BSLAS:Statistics ,3
FA19,100,Liberal Arts & Sciences,NDEG:LAS Nondegree ,2
FA19,100,Liberal Arts & Sciences,NONE: LAS Undeclared ,16
FA19,100,Liberal Arts & Sciences,NONE: Mathematics - UIUC,11
FA19,100,Liberal Arts & Sciences,NONE:Anthropology Unassgn,3
FA19,100,Liberal Arts & Sciences,NONE:Biology ,15
FA19,100,Liberal Arts & Sciences,NONE:LAS General Curr,13
FA19,100,Liberal Arts & Sciences,NONE:Political S Unassign,17
FA19,100,Liberal Arts & Sciences,NONE:Psychology Unassign,121
FA19,100,School of Labor & Empl. Rel.,MHRIR:HR & Indus Relatns ,1
FA19,100,School of Social Work,BSW: Social Work - UIUC,4
FA19,107,"Agr, Consumer, & Env Sciences",BS:ACE - Agri-Accounting ,1
FA19,107,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,1
FA19,107,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,1
FA19,107,Applied Health Sciences,BS: SPHS:Sp-Lang Path ,1
FA19,107,Applied Health Sciences,BS:CmtyHlth:Health Educ ,1
FA19,107,Applied Health Sciences,BS:Kinesiology ,1
FA19,107,College of Media,BS: Journalism ,1
FA19,107,College of Media,BS:Advertising ,1
FA19,107,Division of General Studies,NONE: Undeclared ,9
FA19,107,Division of General Studies,NONE:Pre-Engineering ,1
FA19,107,Fine & Applied Arts,BFA:Photography ,1
FA19,107,Fine & Applied Arts,BFA:Theatre:Theatre Stud,1
FA19,107,Gies College of Business,BS:Accountancy ,3
FA19,107,Gies College of Business,BS:Finance ,2
FA19,107,Grainger Engineering,BS:Computer Engineering ,3
FA19,107,Grainger Engineering,BS:Computer Science ,3
FA19,107,Grainger Engineering,NDEG:Engr Nondegree ,1
FA19,107,Liberal Arts & Sciences,BALAS: Communication ,2
FA19,107,Liberal Arts & Sciences,BALAS: Geography & GIS - UIUC,1
FA19,107,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,2
FA19,107,Liberal Arts & Sciences,BALAS:Economics ,4
FA19,107,Liberal Arts & Sciences,BALAS:History ,1
FA19,107,Liberal Arts & Sciences,BALAS:History of Art ,1
FA19,107,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA19,107,Liberal Arts & Sciences,BALAS:Political Science ,4
FA19,107,Liberal Arts & Sciences,BALAS:Spanish ,1
FA19,107,Liberal Arts & Sciences,BS:Chemical Engineering ,1
FA19,107,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
FA19,107,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,3
FA19,107,Liberal Arts & Sciences,BSLAS:Actuarial Science ,2
FA19,107,Liberal Arts & Sciences,BSLAS:Astronomy ,3
FA19,107,Liberal Arts & Sciences,BSLAS:Chemistry ,1
FA19,107,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,2
FA19,107,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,2
FA19,107,Liberal Arts & Sciences,BSLAS:Mathematics ,1
FA19,107,Liberal Arts & Sciences,BSLAS:Psychology ,1
